,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000516,0.001178,0.0,3e-06,6e-05,0.00063,0.013433
dr-ibt,500.0,0.00143,0.002568,0.0,0.000154,0.000647,0.001662,0.020812
dr-ibt (tau=0),500.0,0.003691,0.002178,0.0,0.001816,0.004045,0.005341,0.013433
dm,500.0,0.630405,0.022113,0.552181,0.616105,0.62975,0.644341,0.685256
dr,500.0,0.014472,0.020314,0.0,0.001422,0.006915,0.019176,0.214301
mrdr,500.0,0.003859,0.005492,0.0,0.000462,0.001709,0.005002,0.044334
dr-os (oracle),500.0,0.013999,0.018472,0.0,0.00155,0.006689,0.019191,0.119594
dr-os,500.0,0.014161,0.019713,0.0,0.00155,0.006689,0.019191,0.200577
switch-dr (oracle),500.0,0.010841,0.015414,0.0,0.000808,0.00443,0.013485,0.088831
switch-dr,500.0,0.014472,0.020314,0.0,0.001422,0.006915,0.019176,0.214301
