,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.050189,0.031583,0.000268,0.026429,0.045326,0.068948,0.185197
dr-ibt,500.0,0.06339,0.033893,0.002965,0.037169,0.05898,0.083832,0.211235
dr-ibt (tau=0),500.0,0.056932,0.037181,0.000303,0.029636,0.049781,0.07794,0.240294
dm,500.0,0.316145,0.024922,0.239864,0.298716,0.316768,0.333653,0.393433
dr,500.0,0.066577,0.039503,0.000163,0.035013,0.064225,0.088307,0.206312
mrdr,500.0,0.066265,0.042167,0.00046,0.036008,0.057439,0.088173,0.248168
dr-os (oracle),500.0,0.064654,0.037747,0.000297,0.03526,0.059395,0.088963,0.194354
dr-os,500.0,0.064654,0.037747,0.000297,0.03526,0.059395,0.088963,0.194354
switch-dr (oracle),500.0,0.06092,0.03642,1.6e-05,0.032665,0.054019,0.080963,0.212811
switch-dr,500.0,0.061288,0.036647,1.6e-05,0.032665,0.054307,0.081775,0.212811
