,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.075436,0.063502,2e-06,0.024883,0.059316,0.111046,0.357426
dr-ibt,500.0,0.096808,0.067337,4.9e-05,0.049555,0.078714,0.138903,0.404515
dr-ibt (tau=0),500.0,0.260701,0.079633,0.059961,0.203686,0.258756,0.312531,0.496705
dm,500.0,0.309499,0.039168,0.209991,0.283177,0.309659,0.332624,0.417094
dr,500.0,0.074233,0.063903,0.0,0.02262,0.057804,0.108644,0.375603
mrdr,500.0,0.075207,0.076603,1e-06,0.014136,0.052197,0.113096,0.418948
dr-os (oracle),500.0,0.079139,0.064745,5e-06,0.027743,0.065029,0.114404,0.330549
dr-os,500.0,0.079406,0.065628,5e-06,0.027743,0.065029,0.114404,0.357424
switch-dr (oracle),500.0,0.078476,0.062515,1e-06,0.027815,0.067188,0.11337,0.296548
switch-dr,500.0,0.07955,0.064214,1e-06,0.027976,0.066571,0.116145,0.296548
