,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.016098,0.028141,0.0,0.000517,0.004002,0.021481,0.221225
dr-ibt,500.0,0.018619,0.030038,0.0,0.001775,0.006704,0.022837,0.276804
dr-ibt (tau=0),500.0,0.089933,0.061407,8.5e-05,0.045405,0.076426,0.120493,0.393105
dm,500.0,0.603263,0.038151,0.493401,0.578328,0.603809,0.629423,0.725695
dr,500.0,0.029679,0.038984,0.0,0.003169,0.016451,0.038472,0.241582
mrdr,500.0,0.016169,0.024815,0.0,0.001633,0.006923,0.019443,0.221776
dr-os (oracle),500.0,0.028765,0.037178,0.0,0.003126,0.01536,0.038641,0.245604
dr-os,500.0,0.029077,0.038129,0.0,0.003126,0.01536,0.038641,0.245604
switch-dr (oracle),500.0,0.02272,0.032543,0.0,0.002155,0.010045,0.030924,0.241582
switch-dr,500.0,0.029679,0.038984,0.0,0.003169,0.016451,0.038472,0.241582
