,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.048644,0.016525,0.009264,0.036962,0.046853,0.058045,0.110757
dr-ibt,500.0,0.060873,0.016487,0.02299,0.049629,0.05898,0.070538,0.125026
dr-ibt (tau=0),500.0,0.049609,0.01753,0.009308,0.037002,0.047311,0.059061,0.110757
dm,500.0,0.321457,0.011592,0.288922,0.313435,0.321888,0.329112,0.351679
dr,500.0,0.062132,0.020052,0.015974,0.047363,0.059957,0.074971,0.132548
mrdr,500.0,0.061695,0.017968,0.018764,0.048268,0.061412,0.072333,0.143122
dr-os (oracle),500.0,0.062387,0.018293,0.019802,0.04886,0.061139,0.07486,0.131588
dr-os,500.0,0.062387,0.018293,0.019802,0.04886,0.061139,0.07486,0.131588
switch-dr (oracle),500.0,0.061984,0.018954,0.013201,0.04909,0.061189,0.074476,0.128743
switch-dr,500.0,0.062072,0.019029,0.013201,0.04909,0.061189,0.074558,0.128743
