,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,3.3e-05,0.000125,0.0,0.0,1e-06,1e-05,0.001574
dr-ibt,500.0,0.000146,0.000204,0.0,1.2e-05,6.5e-05,0.000202,0.001615
dr-ibt (tau=0),500.0,0.000362,0.000717,0.0,0.000104,0.000207,0.000345,0.006611
dm,500.0,0.647144,0.010454,0.608369,0.640286,0.64794,0.653873,0.675307
dr,500.0,0.003026,0.004732,0.0,0.000281,0.001222,0.00399,0.047399
mrdr,500.0,0.00025,0.000367,0.0,2.7e-05,0.000115,0.000342,0.003049
dr-os (oracle),500.0,0.003077,0.004615,0.0,0.000311,0.001291,0.003771,0.042383
dr-os,500.0,0.003077,0.004615,0.0,0.000311,0.001291,0.003771,0.042383
switch-dr (oracle),500.0,0.002421,0.003466,0.0,0.000214,0.00106,0.003328,0.023393
switch-dr,500.0,0.003026,0.004732,0.0,0.000281,0.001222,0.00399,0.047399
