,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.046404,0.016235,0.008913,0.035151,0.044729,0.056588,0.126779
dr-ibt,500.0,0.059032,0.016899,0.015314,0.047057,0.057596,0.068353,0.136955
dr-ibt (tau=0),500.0,0.047392,0.016934,0.008913,0.035412,0.045217,0.057789,0.126779
dm,500.0,0.316609,0.012134,0.278634,0.307342,0.316676,0.325257,0.347063
dr,500.0,0.06019,0.019223,0.01679,0.046553,0.059014,0.070935,0.127726
mrdr,500.0,0.058845,0.016706,0.013721,0.047227,0.056577,0.069515,0.114274
dr-os (oracle),500.0,0.061467,0.019303,0.020872,0.047605,0.059034,0.074367,0.131887
dr-os,500.0,0.061467,0.019303,0.020872,0.047605,0.059034,0.074367,0.131887
switch-dr (oracle),500.0,0.059442,0.018531,0.010516,0.046084,0.05834,0.070827,0.116319
switch-dr,500.0,0.059515,0.018571,0.010516,0.046084,0.058408,0.071016,0.116319
