,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.017358,0.027199,0.0,0.000698,0.004362,0.023865,0.229801
dr-ibt,500.0,0.020475,0.028926,0.0,0.002114,0.007957,0.02728,0.185406
dr-ibt (tau=0),500.0,0.096699,0.061503,0.000978,0.049141,0.084526,0.133333,0.305588
dm,500.0,0.606394,0.036013,0.497158,0.582741,0.605809,0.630708,0.714992
dr,500.0,0.030844,0.0407,0.0,0.002947,0.014348,0.043831,0.25094
mrdr,500.0,0.019109,0.025406,2e-06,0.001895,0.009746,0.024981,0.129561
dr-os (oracle),500.0,0.029727,0.038339,1e-06,0.002809,0.01384,0.042491,0.255134
dr-os,500.0,0.030275,0.039879,1e-06,0.002809,0.01384,0.042491,0.255134
switch-dr (oracle),500.0,0.024837,0.035131,0.0,0.002442,0.011103,0.032364,0.25094
switch-dr,500.0,0.030844,0.0407,0.0,0.002947,0.014348,0.043831,0.25094
