,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.04701,0.032955,0.000266,0.023672,0.041237,0.063028,0.20027
dr-ibt,500.0,0.060736,0.036032,0.001922,0.035693,0.052951,0.076842,0.19863
dr-ibt (tau=0),500.0,0.052458,0.037781,0.000266,0.026841,0.043832,0.070344,0.227527
dm,500.0,0.315335,0.026241,0.226224,0.29825,0.314618,0.332413,0.397591
dr,500.0,0.065287,0.040536,0.000117,0.035461,0.058202,0.089887,0.211898
mrdr,500.0,0.063904,0.042487,0.000661,0.032087,0.057055,0.086133,0.252641
dr-os (oracle),500.0,0.06379,0.03966,3.4e-05,0.032786,0.055362,0.086606,0.220802
dr-os,500.0,0.06379,0.03966,3.4e-05,0.032786,0.055362,0.086606,0.220802
switch-dr (oracle),500.0,0.063736,0.039264,1.1e-05,0.033686,0.05709,0.088299,0.206131
switch-dr,500.0,0.064049,0.039571,1.1e-05,0.033686,0.05709,0.08845,0.220944
