,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,5.9e-05,0.000132,0.0,1e-06,6e-06,3.8e-05,0.000996
dr-ibt,500.0,0.00018,0.000224,0.0,2.1e-05,9.4e-05,0.000255,0.001257
dr-ibt (tau=0),500.0,0.00381,0.001208,0.0,0.003011,0.003975,0.004741,0.006255
dm,500.0,0.632989,0.011049,0.599997,0.625979,0.633132,0.640594,0.664979
dr,500.0,0.003017,0.004398,0.0,0.000294,0.00126,0.004015,0.033844
mrdr,500.0,0.000233,0.000356,0.0,2.1e-05,9.7e-05,0.000298,0.002811
dr-os (oracle),500.0,0.003002,0.004205,0.0,0.000269,0.001326,0.004185,0.030041
dr-os,500.0,0.003002,0.004205,0.0,0.000269,0.001326,0.004185,0.030041
switch-dr (oracle),500.0,0.002163,0.003192,0.0,0.000142,0.000835,0.002872,0.020182
switch-dr,500.0,0.003017,0.004398,0.0,0.000294,0.00126,0.004015,0.033844
