,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.072439,0.061615,3e-06,0.023527,0.05875,0.103829,0.319207
dr-ibt,500.0,0.090447,0.065575,1e-06,0.042407,0.076618,0.123145,0.329173
dr-ibt (tau=0),500.0,0.2534,0.071876,0.062667,0.202144,0.250186,0.301134,0.51629
dm,500.0,0.315903,0.041779,0.199691,0.287335,0.317701,0.344549,0.440126
dr,500.0,0.075405,0.065058,1e-05,0.028815,0.054931,0.110486,0.354562
mrdr,500.0,0.082109,0.075901,1.1e-05,0.025206,0.060771,0.116094,0.472997
dr-os (oracle),500.0,0.073255,0.062947,1e-06,0.023733,0.060793,0.107267,0.370844
dr-os,500.0,0.073321,0.063215,1e-06,0.023733,0.060793,0.107267,0.386464
switch-dr (oracle),500.0,0.072268,0.062923,2e-06,0.022875,0.056481,0.106625,0.310819
switch-dr,500.0,0.074103,0.066082,2e-06,0.022961,0.057367,0.108286,0.412299
