,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.048322,0.031861,0.0,0.024414,0.041485,0.066209,0.164297
dr-ibt,500.0,0.062128,0.034243,0.000935,0.037146,0.056017,0.080018,0.188544
dr-ibt (tau=0),500.0,0.054519,0.035746,3.4e-05,0.026973,0.046365,0.074097,0.211506
dm,500.0,0.318193,0.023738,0.230377,0.301762,0.319152,0.333346,0.397109
dr,500.0,0.064892,0.038973,0.00019,0.03654,0.05868,0.087081,0.195496
mrdr,500.0,0.06622,0.043801,9e-06,0.032338,0.057663,0.09282,0.239295
dr-os (oracle),500.0,0.065037,0.038595,0.000669,0.035159,0.060396,0.088486,0.194396
dr-os,500.0,0.065037,0.038595,0.000669,0.035159,0.060396,0.088486,0.194396
switch-dr (oracle),500.0,0.063261,0.035709,4.3e-05,0.036478,0.059954,0.08304,0.185897
switch-dr,500.0,0.06373,0.035953,4.3e-05,0.036736,0.060515,0.085505,0.189705
