,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.046755,0.015559,0.012683,0.035647,0.045394,0.055857,0.097356
dr-ibt,500.0,0.059384,0.015822,0.02054,0.048496,0.057768,0.069692,0.110877
dr-ibt (tau=0),500.0,0.047482,0.01616,0.012683,0.035746,0.045845,0.057269,0.105259
dm,500.0,0.318933,0.012038,0.286368,0.310557,0.318593,0.327671,0.354889
dr,500.0,0.060191,0.019785,0.014879,0.045947,0.058876,0.072458,0.129216
mrdr,500.0,0.059664,0.017995,0.014106,0.047072,0.057577,0.070498,0.124467
dr-os (oracle),500.0,0.063408,0.018291,0.018048,0.049307,0.062549,0.076123,0.116433
dr-os,500.0,0.063408,0.018291,0.018048,0.049307,0.062549,0.076123,0.116433
switch-dr (oracle),500.0,0.059987,0.017376,0.01379,0.046982,0.05879,0.0723,0.10716
switch-dr,500.0,0.060014,0.01738,0.01379,0.046982,0.058837,0.072484,0.10716
