,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.054632,0.032562,0.004675,0.03025,0.048069,0.073107,0.186985
dr-ibt,500.0,0.062523,0.035141,0.005484,0.035695,0.056117,0.085234,0.192566
dr-ibt (tau=0),500.0,0.058989,0.03423,0.005096,0.033934,0.052628,0.07866,0.191548
dm,500.0,0.316701,0.025118,0.254833,0.299929,0.316761,0.332933,0.402336
dr,500.0,0.066717,0.040782,1e-05,0.037232,0.060292,0.087106,0.217212
mrdr,500.0,0.064405,0.04312,1.6e-05,0.033033,0.05455,0.086168,0.22411
dr-os (oracle),500.0,0.068838,0.038807,6.8e-05,0.040444,0.063567,0.091602,0.206623
dr-os,500.0,0.068838,0.038807,6.8e-05,0.040444,0.063567,0.091602,0.206623
switch-dr (oracle),500.0,0.065895,0.037658,0.000207,0.036967,0.063099,0.086829,0.211026
switch-dr,500.0,0.066244,0.037819,0.001346,0.037055,0.06349,0.087032,0.211026
