,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.055918,0.033085,0.002168,0.031413,0.049929,0.074644,0.260021
dr-ibt,500.0,0.06358,0.036065,0.002175,0.037382,0.0577,0.084519,0.273696
dr-ibt (tau=0),500.0,0.060462,0.03487,0.002644,0.034853,0.054703,0.07986,0.27361
dm,500.0,0.318251,0.022791,0.245587,0.302374,0.318328,0.335777,0.382681
dr,500.0,0.063854,0.038758,0.000283,0.035501,0.055654,0.085952,0.210489
mrdr,500.0,0.064019,0.042934,3.7e-05,0.031963,0.055587,0.086105,0.245354
dr-os (oracle),500.0,0.067648,0.040752,7.9e-05,0.038953,0.061654,0.089997,0.242168
dr-os,500.0,0.067648,0.040752,7.9e-05,0.038953,0.061654,0.089997,0.242168
switch-dr (oracle),500.0,0.063623,0.03501,0.000553,0.037256,0.05962,0.084821,0.180711
switch-dr,500.0,0.063802,0.035049,0.000553,0.037256,0.059903,0.084998,0.180711
