,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.046482,0.016494,0.009993,0.034818,0.044339,0.05659,0.117163
dr-ibt,500.0,0.058875,0.01666,0.017738,0.048612,0.057273,0.069322,0.126512
dr-ibt (tau=0),500.0,0.047344,0.01728,0.009993,0.035012,0.045123,0.05862,0.117607
dm,500.0,0.319935,0.012269,0.269,0.312041,0.319622,0.327729,0.362984
dr,500.0,0.061955,0.018392,0.009016,0.048341,0.060702,0.073555,0.121018
mrdr,500.0,0.060935,0.016861,0.020758,0.0491,0.059242,0.071253,0.120703
dr-os (oracle),500.0,0.064674,0.01958,0.018498,0.050637,0.063593,0.076731,0.125398
dr-os,500.0,0.064674,0.01958,0.018498,0.050637,0.063593,0.076731,0.125398
switch-dr (oracle),500.0,0.060464,0.019095,0.015503,0.04636,0.05888,0.074249,0.113633
switch-dr,500.0,0.060498,0.019106,0.015503,0.04636,0.05888,0.074249,0.115111
