,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.017788,0.027647,0.0,0.000507,0.0061,0.025703,0.194355
dr-ibt,500.0,0.018827,0.0279,0.0,0.001541,0.006833,0.027249,0.19662
dr-ibt (tau=0),500.0,0.026979,0.033428,0.0,0.003369,0.014782,0.037589,0.214757
dm,500.0,0.60625,0.037178,0.485447,0.581836,0.606093,0.631403,0.711962
dr,500.0,0.031459,0.043341,1e-06,0.002714,0.013645,0.04432,0.25557
mrdr,500.0,0.018699,0.027069,0.0,0.00181,0.007565,0.025067,0.225322
dr-os (oracle),500.0,0.029425,0.037587,0.0,0.002447,0.013729,0.043169,0.224697
dr-os,500.0,0.03097,0.042377,0.0,0.002447,0.013729,0.043169,0.242475
switch-dr (oracle),500.0,0.024139,0.034944,1e-06,0.001768,0.009718,0.032946,0.220724
switch-dr,500.0,0.031459,0.043341,1e-06,0.002714,0.013645,0.04432,0.25557
