,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000506,0.0015,0.0,2e-06,3.9e-05,0.000431,0.01788
dr-ibt,500.0,0.001322,0.002396,0.0,0.000131,0.000532,0.001545,0.022387
dr-ibt (tau=0),500.0,0.003492,0.002309,0.0,0.001647,0.003698,0.005164,0.01788
dm,500.0,0.628865,0.02289,0.554559,0.612698,0.629468,0.643211,0.696311
dr,500.0,0.014342,0.018886,0.0,0.001691,0.006724,0.020733,0.110983
mrdr,500.0,0.003648,0.00575,0.0,0.000354,0.001785,0.004736,0.08151
dr-os (oracle),500.0,0.014106,0.018278,1e-06,0.001919,0.006311,0.019636,0.102228
dr-os,500.0,0.014106,0.018278,1e-06,0.001919,0.006311,0.019636,0.102228
switch-dr (oracle),500.0,0.009905,0.013696,0.0,0.00106,0.004137,0.012869,0.094553
switch-dr,500.0,0.014342,0.018886,0.0,0.001691,0.006724,0.020733,0.110983
