,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.04334,0.015586,0.005867,0.032454,0.042049,0.052384,0.100378
dr-ibt,500.0,0.055431,0.015544,0.016765,0.044427,0.054524,0.064097,0.11282
dr-ibt (tau=0),500.0,0.044504,0.01678,0.005867,0.032794,0.042823,0.053316,0.123572
dm,500.0,0.312562,0.012004,0.277319,0.30479,0.313005,0.319742,0.348069
dr,500.0,0.058837,0.017977,0.010393,0.046423,0.057523,0.071046,0.124271
mrdr,500.0,0.058499,0.015495,0.01879,0.048432,0.056755,0.067537,0.104794
dr-os (oracle),500.0,0.060431,0.018377,0.014449,0.048527,0.059221,0.07156,0.13795
dr-os,500.0,0.060431,0.018377,0.014449,0.048527,0.059221,0.07156,0.13795
switch-dr (oracle),500.0,0.058573,0.016757,0.019741,0.046753,0.056642,0.067876,0.127444
switch-dr,500.0,0.058688,0.016779,0.019741,0.046873,0.057162,0.067929,0.127444
