,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.076208,0.062253,1e-06,0.026792,0.063956,0.105826,0.36372
dr-ibt,500.0,0.093744,0.068677,6e-06,0.040818,0.081166,0.127802,0.418575
dr-ibt (tau=0),500.0,0.280811,0.040698,0.179015,0.253023,0.280611,0.307148,0.427737
dm,500.0,0.313509,0.041675,0.202874,0.283135,0.31129,0.342413,0.451855
dr,500.0,0.072447,0.062134,0.0,0.023955,0.056617,0.107022,0.37589
mrdr,500.0,0.070555,0.067426,0.0,0.020311,0.050453,0.099603,0.360869
dr-os (oracle),500.0,0.07275,0.058165,3.4e-05,0.025332,0.060984,0.103528,0.277188
dr-os,500.0,0.072763,0.058203,3.4e-05,0.025332,0.060984,0.103528,0.277188
switch-dr (oracle),500.0,0.075354,0.05987,2e-06,0.030435,0.062628,0.105064,0.358195
switch-dr,500.0,0.077496,0.062634,1e-05,0.031181,0.063931,0.107253,0.358195
