,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.051387,0.031415,0.003503,0.028477,0.04486,0.068488,0.166522
dr-ibt,500.0,0.058658,0.034154,0.004121,0.034301,0.051473,0.07526,0.196107
dr-ibt (tau=0),500.0,0.056309,0.033309,0.003503,0.033116,0.048916,0.074917,0.182535
dm,500.0,0.312191,0.024795,0.245447,0.295496,0.310111,0.329845,0.401845
dr,500.0,0.060981,0.036061,0.000975,0.031957,0.056446,0.083779,0.202063
mrdr,500.0,0.059629,0.040383,7.1e-05,0.029169,0.054233,0.080772,0.256377
dr-os (oracle),500.0,0.063674,0.036846,4.4e-05,0.034665,0.059455,0.088173,0.214987
dr-os,500.0,0.063674,0.036846,4.4e-05,0.034665,0.059455,0.088173,0.214987
switch-dr (oracle),500.0,0.059254,0.037038,0.000336,0.032401,0.05343,0.080006,0.23788
switch-dr,500.0,0.059393,0.037306,0.000336,0.032675,0.053214,0.080006,0.23788
