,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,2.9e-05,7.2e-05,0.0,1e-06,3e-06,2.2e-05,0.000681
dr-ibt,500.0,0.000156,0.000219,0.0,1.3e-05,6.9e-05,0.000204,0.001814
dr-ibt (tau=0),500.0,0.003357,0.001098,0.000294,0.002605,0.003438,0.004226,0.005647
dm,500.0,0.648729,0.010859,0.618347,0.64168,0.648748,0.65612,0.681823
dr,500.0,0.003252,0.005086,0.0,0.000283,0.001299,0.004176,0.040177
mrdr,500.0,0.000271,0.000457,0.0,2.1e-05,0.000108,0.000341,0.005568
dr-os (oracle),500.0,0.00333,0.005038,0.0,0.000269,0.001397,0.004202,0.038273
dr-os,500.0,0.00333,0.005038,0.0,0.000269,0.001397,0.004202,0.038273
switch-dr (oracle),500.0,0.002428,0.004068,0.0,0.000126,0.000768,0.003135,0.035467
switch-dr,500.0,0.003252,0.005086,0.0,0.000283,0.001299,0.004176,0.040177
