,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000387,0.000934,0.0,2e-06,2.7e-05,0.000385,0.012676
dr-ibt,500.0,0.001336,0.002507,0.0,0.000124,0.000442,0.001355,0.019851
dr-ibt (tau=0),500.0,0.003306,0.001926,0.0,0.001623,0.003645,0.004853,0.012676
dm,500.0,0.631979,0.022159,0.559036,0.616619,0.63181,0.647624,0.703834
dr,500.0,0.012683,0.016247,0.0,0.001457,0.006562,0.017892,0.101558
mrdr,500.0,0.003784,0.005763,0.0,0.000329,0.001609,0.004723,0.040686
dr-os (oracle),500.0,0.012508,0.016056,0.0,0.001239,0.006481,0.016744,0.104881
dr-os,500.0,0.012508,0.016056,0.0,0.001239,0.006481,0.016744,0.104881
switch-dr (oracle),500.0,0.009306,0.013846,0.0,0.000708,0.003617,0.011558,0.101558
switch-dr,500.0,0.012683,0.016247,0.0,0.001457,0.006562,0.017892,0.101558
