,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,6.1e-05,0.00015,0.0,1e-06,5e-06,4e-05,0.001499
dr-ibt,500.0,0.000174,0.000243,0.0,1.5e-05,8.6e-05,0.000231,0.00171
dr-ibt (tau=0),500.0,0.003905,0.001089,2.4e-05,0.003226,0.004041,0.004661,0.006413
dm,500.0,0.640717,0.01089,0.608903,0.633781,0.641113,0.648201,0.674035
dr,500.0,0.003185,0.004649,0.0,0.00026,0.001378,0.003851,0.031847
mrdr,500.0,0.000261,0.000352,0.0,2.9e-05,0.000125,0.00035,0.002287
dr-os (oracle),500.0,0.003192,0.004548,0.0,0.000299,0.001346,0.004099,0.034422
dr-os,500.0,0.003192,0.004548,0.0,0.000299,0.001346,0.004099,0.034422
switch-dr (oracle),500.0,0.002302,0.003681,0.0,0.000175,0.000868,0.002813,0.031847
switch-dr,500.0,0.003185,0.004649,0.0,0.00026,0.001378,0.003851,0.031847
