,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.062812,0.036083,5.3e-05,0.035403,0.059098,0.085388,0.199377
dr-ibt,500.0,0.062366,0.034193,0.004588,0.037073,0.058261,0.082011,0.188193
dr-ibt (tau=0),500.0,0.237617,0.049554,0.094924,0.202125,0.236704,0.272936,0.384098
dm,500.0,0.314303,0.023795,0.234504,0.2973,0.313624,0.331454,0.393311
dr,500.0,0.063876,0.03574,0.0,0.037119,0.058851,0.087746,0.171562
mrdr,500.0,0.064205,0.038685,0.000561,0.03492,0.059856,0.088576,0.188533
dr-os (oracle),500.0,0.063449,0.037208,0.00035,0.034098,0.058787,0.085558,0.23755
dr-os,500.0,0.063449,0.037208,0.00035,0.034098,0.058787,0.085558,0.23755
switch-dr (oracle),500.0,0.06461,0.037172,2e-05,0.037273,0.061457,0.086126,0.194175
switch-dr,500.0,0.064886,0.037275,2e-05,0.037383,0.061457,0.086292,0.194175
