,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000449,0.000793,0.0,4e-06,4.7e-05,0.000552,0.006467
dr-ibt,500.0,0.001321,0.001965,0.0,0.000149,0.000703,0.001694,0.018935
dr-ibt (tau=0),500.0,0.003833,0.002209,2e-06,0.001935,0.004151,0.005675,0.007753
dm,500.0,0.619808,0.022702,0.558399,0.603996,0.619423,0.63644,0.681731
dr,500.0,0.013371,0.017368,0.0,0.001659,0.0066,0.017918,0.11605
mrdr,500.0,0.003701,0.005123,0.0,0.000369,0.001838,0.00498,0.034191
dr-os (oracle),500.0,0.013043,0.016871,0.0,0.001541,0.006437,0.018121,0.107787
dr-os,500.0,0.013043,0.016871,0.0,0.001541,0.006437,0.018121,0.107787
switch-dr (oracle),500.0,0.010325,0.012973,0.0,0.001254,0.005129,0.015241,0.095836
switch-dr,500.0,0.013371,0.017368,0.0,0.001659,0.0066,0.017918,0.11605
