,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.04798,0.015469,0.011343,0.036798,0.0471,0.05748,0.109177
dr-ibt,500.0,0.060567,0.0161,0.021117,0.04919,0.060034,0.070258,0.123159
dr-ibt (tau=0),500.0,0.049263,0.016624,0.011343,0.037381,0.048652,0.058797,0.142313
dm,500.0,0.317696,0.012251,0.284087,0.310119,0.318405,0.32549,0.349837
dr,500.0,0.060839,0.018582,0.008968,0.04842,0.059378,0.0716,0.121466
mrdr,500.0,0.060331,0.016328,0.023288,0.049372,0.059224,0.069844,0.115977
dr-os (oracle),500.0,0.062765,0.017895,0.020383,0.049938,0.060918,0.073371,0.134143
dr-os,500.0,0.062765,0.017895,0.020383,0.049938,0.060918,0.073371,0.134143
switch-dr (oracle),500.0,0.060673,0.019047,0.016615,0.046222,0.060067,0.074834,0.124531
switch-dr,500.0,0.0608,0.019093,0.016615,0.046246,0.060228,0.074878,0.124531
