,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000133,0.000228,0.0,2e-06,2.1e-05,0.000168,0.00146
dr-ibt,500.0,0.000261,0.000311,0.0,4e-05,0.00016,0.000345,0.002345
dr-ibt (tau=0),500.0,0.004386,0.00198,1e-06,0.003449,0.005034,0.005924,0.00699
dm,500.0,0.634249,0.010742,0.602541,0.62742,0.63477,0.640703,0.672011
dr,500.0,0.003166,0.004816,0.0,0.000293,0.00132,0.003725,0.035889
mrdr,500.0,0.000281,0.000351,0.0,3.4e-05,0.000163,0.000367,0.002343
dr-os (oracle),500.0,0.003082,0.004647,0.0,0.000272,0.001318,0.004125,0.038668
dr-os,500.0,0.003082,0.004647,0.0,0.000272,0.001318,0.004125,0.038668
switch-dr (oracle),500.0,0.002488,0.004072,0.0,0.000185,0.000986,0.003109,0.035889
switch-dr,500.0,0.003166,0.004816,0.0,0.000293,0.00132,0.003725,0.035889
