,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.053293,0.032263,0.00342,0.0296,0.047028,0.071024,0.193741
dr-ibt,500.0,0.060402,0.035355,0.004544,0.033999,0.054795,0.07786,0.233257
dr-ibt (tau=0),500.0,0.057813,0.034202,0.003759,0.033018,0.05249,0.075777,0.218512
dm,500.0,0.320375,0.024098,0.240655,0.30427,0.320092,0.336047,0.391513
dr,500.0,0.067499,0.038106,2e-06,0.036986,0.062344,0.093083,0.206584
mrdr,500.0,0.068311,0.041821,1.5e-05,0.036202,0.063168,0.093371,0.214546
dr-os (oracle),500.0,0.065271,0.0361,1.9e-05,0.036286,0.061547,0.088392,0.211049
dr-os,500.0,0.065271,0.0361,1.9e-05,0.036286,0.061547,0.088392,0.211049
switch-dr (oracle),500.0,0.066285,0.038517,0.000236,0.037487,0.060809,0.089912,0.207337
switch-dr,500.0,0.066487,0.038667,0.000236,0.03753,0.060903,0.089912,0.207337
