,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.040435,0.01959,0.002487,0.025124,0.039931,0.053045,0.10313
dr-ibt,500.0,0.057584,0.014662,0.015467,0.047771,0.05657,0.066803,0.102053
dr-ibt (tau=0),500.0,0.046726,0.028399,0.002487,0.025526,0.042156,0.062589,0.157146
dm,500.0,0.318291,0.011859,0.283177,0.310182,0.317992,0.326478,0.354934
dr,500.0,0.060744,0.018919,0.014838,0.047847,0.059339,0.073305,0.121681
mrdr,500.0,0.059772,0.016385,0.020245,0.048206,0.058233,0.069871,0.120891
dr-os (oracle),500.0,0.06315,0.019744,0.017717,0.048318,0.061305,0.076112,0.152284
dr-os,500.0,0.06315,0.019744,0.017717,0.048318,0.061305,0.076112,0.152284
switch-dr (oracle),500.0,0.060681,0.019218,0.014398,0.046751,0.058503,0.072317,0.117446
switch-dr,500.0,0.06075,0.019246,0.014398,0.046751,0.058503,0.072431,0.117446
