,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.047773,0.028727,0.000609,0.025663,0.042686,0.064649,0.150476
dr-ibt,500.0,0.062595,0.030981,0.004032,0.039333,0.057529,0.082792,0.172149
dr-ibt (tau=0),500.0,0.054553,0.035168,0.000609,0.026817,0.048345,0.073286,0.194836
dm,500.0,0.311917,0.023428,0.234394,0.296478,0.312319,0.327905,0.394902
dr,500.0,0.06191,0.037045,0.000841,0.035418,0.054118,0.082185,0.21454
mrdr,500.0,0.061675,0.039596,0.000345,0.031283,0.054892,0.087392,0.239991
dr-os (oracle),500.0,0.065349,0.036672,5.2e-05,0.038211,0.059924,0.088565,0.236839
dr-os,500.0,0.065349,0.036672,5.2e-05,0.038211,0.059924,0.088565,0.236839
switch-dr (oracle),500.0,0.063114,0.036625,0.0,0.035633,0.059216,0.085939,0.242017
switch-dr,500.0,0.063405,0.036843,0.0,0.035786,0.059365,0.085939,0.242017
