,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000325,0.000814,0.0,2e-06,2.6e-05,0.000267,0.011887
dr-ibt,500.0,0.001144,0.00206,0.0,8.2e-05,0.00047,0.001254,0.019126
dr-ibt (tau=0),500.0,0.003083,0.001898,1e-06,0.001402,0.003268,0.004545,0.011887
dm,500.0,0.634611,0.023364,0.564895,0.619159,0.635428,0.651895,0.691664
dr,500.0,0.014197,0.017519,1e-06,0.001952,0.007534,0.020785,0.111566
mrdr,500.0,0.003861,0.005281,0.0,0.000453,0.001749,0.005587,0.040773
dr-os (oracle),500.0,0.014098,0.017165,0.0,0.001825,0.007585,0.02133,0.10326
dr-os,500.0,0.014098,0.017165,0.0,0.001825,0.007585,0.02133,0.10326
switch-dr (oracle),500.0,0.01064,0.013757,1e-06,0.001216,0.004455,0.015656,0.092458
switch-dr,500.0,0.014197,0.017519,1e-06,0.001952,0.007534,0.020785,0.111566
