,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.072765,0.063631,0.0,0.022634,0.056396,0.107658,0.392314
dr-ibt,500.0,0.088822,0.066195,0.000135,0.039373,0.073863,0.121485,0.399848
dr-ibt (tau=0),500.0,0.282461,0.041883,0.177228,0.254166,0.278002,0.307744,0.422322
dm,500.0,0.313656,0.041974,0.177718,0.287206,0.311619,0.340252,0.449355
dr,500.0,0.075922,0.064251,2e-06,0.025819,0.060068,0.112561,0.346131
mrdr,500.0,0.077604,0.081315,0.0,0.019995,0.054862,0.110398,0.61789
dr-os (oracle),500.0,0.075986,0.06178,3e-06,0.027845,0.061353,0.107246,0.366606
dr-os,500.0,0.076072,0.062148,3e-06,0.027845,0.061353,0.107246,0.396082
switch-dr (oracle),500.0,0.070691,0.064786,4e-06,0.018496,0.054448,0.10638,0.354613
switch-dr,500.0,0.073105,0.068424,4e-06,0.018697,0.055921,0.10779,0.427437
