,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.021172,0.032946,0.0,0.000572,0.008287,0.028386,0.30426
dr-ibt,500.0,0.022522,0.033641,0.0,0.002061,0.008921,0.030846,0.327068
dr-ibt (tau=0),500.0,0.032561,0.040344,1e-06,0.00432,0.019822,0.04245,0.348441
dm,500.0,0.609047,0.03894,0.503431,0.579525,0.611657,0.638134,0.714962
dr,500.0,0.035962,0.046148,0.0,0.004569,0.017836,0.048725,0.322392
mrdr,500.0,0.019254,0.028124,0.0,0.002372,0.009051,0.024095,0.223214
dr-os (oracle),500.0,0.034314,0.041995,0.0,0.004667,0.018068,0.046984,0.313475
dr-os,500.0,0.035247,0.044976,0.0,0.004667,0.018068,0.046984,0.313475
switch-dr (oracle),500.0,0.030078,0.040034,0.0,0.003393,0.014496,0.038489,0.309848
switch-dr,500.0,0.035962,0.046148,0.0,0.004569,0.017836,0.048725,0.322392
