,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.07157,0.061148,0.0,0.02398,0.060972,0.102748,0.388681
dr-ibt,500.0,0.088359,0.061862,0.0,0.042471,0.076059,0.119368,0.316769
dr-ibt (tau=0),500.0,0.252088,0.073869,0.086145,0.202632,0.247518,0.292227,0.501331
dm,500.0,0.312196,0.040942,0.209062,0.284516,0.313374,0.339956,0.44019
dr,500.0,0.07893,0.065721,4.2e-05,0.026815,0.064153,0.117835,0.343443
mrdr,500.0,0.080466,0.076132,2.5e-05,0.018248,0.058782,0.11638,0.458239
dr-os (oracle),500.0,0.077243,0.062877,0.0,0.027784,0.062947,0.108684,0.317502
dr-os,500.0,0.07735,0.063292,0.0,0.027784,0.062947,0.108684,0.347034
switch-dr (oracle),500.0,0.074554,0.061318,4e-06,0.022294,0.063222,0.108063,0.323294
switch-dr,500.0,0.07695,0.064173,4e-06,0.023681,0.063917,0.112855,0.329473
