,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.01813,0.026465,0.0,0.000573,0.006401,0.025653,0.217104
dr-ibt,500.0,0.019231,0.026453,0.0,0.002002,0.007447,0.026933,0.221436
dr-ibt (tau=0),500.0,0.028493,0.033637,1e-06,0.004561,0.016185,0.040014,0.259728
dm,500.0,0.612411,0.0358,0.494979,0.587378,0.611152,0.637194,0.70909
dr,500.0,0.03037,0.040608,0.0,0.003397,0.015905,0.041121,0.25384
mrdr,500.0,0.016825,0.023175,0.0,0.001744,0.008538,0.023018,0.180439
dr-os (oracle),500.0,0.028501,0.034874,0.0,0.003764,0.01518,0.040381,0.222962
dr-os,500.0,0.029802,0.039405,0.0,0.003764,0.01518,0.040381,0.240026
switch-dr (oracle),500.0,0.022094,0.0302,0.0,0.002523,0.009989,0.029752,0.21808
switch-dr,500.0,0.03037,0.040608,0.0,0.003397,0.015905,0.041121,0.25384
