,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,6.4e-05,0.000139,0.0,0.0,6e-06,6.4e-05,0.001268
dr-ibt,500.0,0.000208,0.000268,0.0,3.2e-05,0.000111,0.000296,0.002129
dr-ibt (tau=0),500.0,0.000902,0.000921,2.1e-05,0.000543,0.000801,0.000997,0.016364
dm,500.0,0.645656,0.010583,0.613145,0.639313,0.645478,0.653181,0.672961
dr,500.0,0.003482,0.005015,0.0,0.000325,0.0016,0.004786,0.034263
mrdr,500.0,0.000301,0.000401,0.0,3.2e-05,0.000144,0.000431,0.002632
dr-os (oracle),500.0,0.003415,0.004829,0.0,0.000287,0.001363,0.004322,0.030266
dr-os,500.0,0.003415,0.004829,0.0,0.000287,0.001363,0.004322,0.030266
switch-dr (oracle),500.0,0.002589,0.003732,0.0,0.000217,0.001033,0.003607,0.027611
switch-dr,500.0,0.003482,0.005015,0.0,0.000325,0.0016,0.004786,0.034263
