,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.07313,0.059524,3e-06,0.026633,0.06129,0.107028,0.335407
dr-ibt,500.0,0.087282,0.057931,0.0,0.04315,0.07756,0.122042,0.293667
dr-ibt (tau=0),500.0,0.274269,0.039234,0.156493,0.247647,0.272698,0.299008,0.394197
dm,500.0,0.312275,0.040307,0.204799,0.286223,0.312484,0.336023,0.469453
dr,500.0,0.071927,0.064509,3e-06,0.02249,0.055273,0.102112,0.352326
mrdr,500.0,0.072927,0.071551,0.0,0.015381,0.054308,0.112387,0.400338
dr-os (oracle),500.0,0.074996,0.064031,0.0,0.025629,0.060424,0.108798,0.372042
dr-os,500.0,0.075168,0.064781,0.0,0.025629,0.060424,0.108798,0.41872
switch-dr (oracle),500.0,0.06901,0.056513,4e-06,0.024377,0.057171,0.095423,0.276249
switch-dr,500.0,0.069738,0.057589,4e-06,0.024377,0.057171,0.09816,0.276249
