,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.045661,0.015901,0.013363,0.03408,0.044612,0.056305,0.096257
dr-ibt,500.0,0.058171,0.016237,0.021579,0.047287,0.057094,0.06806,0.105639
dr-ibt (tau=0),500.0,0.046423,0.016517,0.013363,0.034482,0.045187,0.056699,0.097685
dm,500.0,0.315723,0.011226,0.276246,0.307625,0.315423,0.322956,0.351728
dr,500.0,0.058525,0.018396,0.015191,0.045754,0.057052,0.070076,0.118765
mrdr,500.0,0.057615,0.016657,0.015753,0.045761,0.056241,0.068845,0.1134
dr-os (oracle),500.0,0.060275,0.020149,0.00963,0.045721,0.060117,0.072918,0.161003
dr-os,500.0,0.060275,0.020149,0.00963,0.045721,0.060117,0.072918,0.161003
switch-dr (oracle),500.0,0.058725,0.018882,0.017346,0.04545,0.057475,0.069725,0.122288
switch-dr,500.0,0.058748,0.018878,0.017346,0.04545,0.057593,0.069725,0.122288
