,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.075805,0.062014,1e-06,0.02394,0.063476,0.11095,0.305777
dr-ibt,500.0,0.093903,0.067531,3e-06,0.044326,0.080772,0.128587,0.462418
dr-ibt (tau=0),500.0,0.283949,0.042629,0.18294,0.256577,0.283554,0.312247,0.426128
dm,500.0,0.314302,0.037276,0.207874,0.287113,0.314436,0.338969,0.449621
dr,500.0,0.076152,0.06551,1.5e-05,0.025966,0.063918,0.110823,0.358942
mrdr,500.0,0.077813,0.073427,4e-06,0.021525,0.060093,0.107287,0.487962
dr-os (oracle),500.0,0.075138,0.064556,2e-06,0.026209,0.05797,0.106614,0.360592
dr-os,500.0,0.075248,0.06492,2e-06,0.026209,0.05797,0.106614,0.369077
switch-dr (oracle),500.0,0.07415,0.064212,3.4e-05,0.025792,0.057557,0.108466,0.370801
switch-dr,500.0,0.075396,0.066227,3.4e-05,0.025792,0.0579,0.108998,0.370801
