,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.055692,0.032489,0.001715,0.031659,0.053204,0.073993,0.218363
dr-ibt,500.0,0.063871,0.034965,0.001457,0.037523,0.06127,0.083221,0.243447
dr-ibt (tau=0),500.0,0.06002,0.033476,0.001884,0.034795,0.056671,0.078652,0.218363
dm,500.0,0.317999,0.024654,0.237962,0.301311,0.31789,0.334514,0.385684
dr,500.0,0.068537,0.03924,0.000528,0.039934,0.066016,0.089682,0.269136
mrdr,500.0,0.070082,0.043537,0.000446,0.038531,0.061132,0.091319,0.297693
dr-os (oracle),500.0,0.066285,0.037805,0.000199,0.038337,0.062608,0.089325,0.210701
dr-os,500.0,0.066285,0.037805,0.000199,0.038337,0.062608,0.089325,0.210701
switch-dr (oracle),500.0,0.066195,0.038978,4.9e-05,0.036678,0.061305,0.087692,0.211554
switch-dr,500.0,0.066721,0.039274,4.9e-05,0.036891,0.062261,0.088681,0.211554
