,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.071751,0.061471,0.0,0.022817,0.056171,0.104078,0.295206
dr-ibt,500.0,0.086024,0.066354,7e-06,0.035448,0.072354,0.117511,0.349306
dr-ibt (tau=0),500.0,0.280512,0.043345,0.168325,0.250322,0.280529,0.308759,0.463171
dm,500.0,0.314464,0.040845,0.197331,0.286916,0.315203,0.3413,0.460863
dr,500.0,0.075047,0.063407,6.4e-05,0.026967,0.059317,0.107297,0.346131
mrdr,500.0,0.076538,0.07425,1e-06,0.023015,0.055857,0.108646,0.454355
dr-os (oracle),500.0,0.07313,0.060247,0.0,0.023683,0.063637,0.10106,0.301019
dr-os,500.0,0.07313,0.060247,0.0,0.023683,0.063637,0.10106,0.301019
switch-dr (oracle),500.0,0.076362,0.063814,0.0,0.02593,0.062268,0.112442,0.358045
switch-dr,500.0,0.078863,0.06707,0.0,0.027185,0.064163,0.115982,0.419478
