,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000439,0.000961,0.0,3e-06,4.7e-05,0.000486,0.010205
dr-ibt,500.0,0.001311,0.002105,0.0,0.000121,0.000594,0.001596,0.017843
dr-ibt (tau=0),500.0,0.003773,0.002079,4e-06,0.00219,0.004197,0.005392,0.010205
dm,500.0,0.634053,0.021973,0.573067,0.619094,0.63294,0.648936,0.695678
dr,500.0,0.014995,0.020695,0.0,0.001599,0.006887,0.019095,0.122733
mrdr,500.0,0.003823,0.0057,0.0,0.000445,0.001564,0.004982,0.042987
dr-os (oracle),500.0,0.014716,0.020183,0.0,0.001504,0.007033,0.019075,0.115766
dr-os,500.0,0.014716,0.020183,0.0,0.001504,0.007033,0.019075,0.115766
switch-dr (oracle),500.0,0.011652,0.016724,0.0,0.001189,0.005162,0.015335,0.111642
switch-dr,500.0,0.014995,0.020695,0.0,0.001599,0.006887,0.019095,0.122733
