,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.069311,0.062226,0.0,0.021359,0.052054,0.098371,0.303352
dr-ibt,500.0,0.086245,0.064074,0.000188,0.038127,0.066349,0.123573,0.345762
dr-ibt (tau=0),500.0,0.25015,0.075231,0.065401,0.199138,0.244272,0.294919,0.495475
dm,500.0,0.310279,0.037839,0.201779,0.282425,0.310801,0.336854,0.415995
dr,500.0,0.071223,0.06315,0.0,0.023147,0.054347,0.101913,0.314181
mrdr,500.0,0.074102,0.069707,2.3e-05,0.018935,0.055714,0.11303,0.364773
dr-os (oracle),500.0,0.073856,0.059108,1e-06,0.026725,0.060887,0.106145,0.359025
dr-os,500.0,0.073918,0.059424,1e-06,0.026725,0.060887,0.106145,0.390091
switch-dr (oracle),500.0,0.06865,0.060557,0.0,0.020329,0.054145,0.101847,0.327536
switch-dr,500.0,0.069831,0.062472,0.0,0.020329,0.054392,0.102604,0.378748
