,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,4.1e-05,0.0001,0.0,1e-06,4e-06,2.4e-05,0.000852
dr-ibt,500.0,0.000157,0.000214,0.0,1.5e-05,7.5e-05,0.00022,0.001867
dr-ibt (tau=0),500.0,0.003457,0.001068,5.1e-05,0.002829,0.003507,0.004223,0.006148
dm,500.0,0.648326,0.01084,0.614836,0.641637,0.648399,0.655716,0.680592
dr,500.0,0.003221,0.004853,0.0,0.000392,0.001316,0.004106,0.041191
mrdr,500.0,0.000245,0.000369,0.0,2.1e-05,0.000108,0.00031,0.003198
dr-os (oracle),500.0,0.003276,0.004827,0.0,0.000367,0.001451,0.00405,0.041985
dr-os,500.0,0.003276,0.004827,0.0,0.000367,0.001451,0.00405,0.041985
switch-dr (oracle),500.0,0.002601,0.004397,0.0,0.000183,0.000835,0.003073,0.039172
switch-dr,500.0,0.003221,0.004853,0.0,0.000392,0.001316,0.004106,0.041191
