,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.051721,0.031974,0.001462,0.028517,0.0461,0.066126,0.17715
dr-ibt,500.0,0.058932,0.035431,0.004041,0.032871,0.052579,0.075326,0.21223
dr-ibt (tau=0),500.0,0.055861,0.034287,0.002276,0.031612,0.049372,0.071709,0.208864
dm,500.0,0.311877,0.023643,0.244161,0.296194,0.312398,0.32735,0.376623
dr,500.0,0.06403,0.036736,0.000536,0.037149,0.057636,0.08803,0.199742
mrdr,500.0,0.066597,0.041548,0.001265,0.036051,0.059564,0.088912,0.226969
dr-os (oracle),500.0,0.06602,0.039221,3.8e-05,0.037016,0.061073,0.091594,0.235595
dr-os,500.0,0.06602,0.039221,3.8e-05,0.037016,0.061073,0.091594,0.235595
switch-dr (oracle),500.0,0.061594,0.036805,4.5e-05,0.036074,0.05666,0.083844,0.197221
switch-dr,500.0,0.062102,0.037224,4.5e-05,0.036126,0.057472,0.084128,0.212217
