,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.016629,0.025331,0.0,0.000379,0.006348,0.023259,0.166359
dr-ibt,500.0,0.017557,0.02535,0.0,0.001532,0.007413,0.024051,0.164471
dr-ibt (tau=0),500.0,0.025404,0.030912,0.0,0.00343,0.013846,0.036558,0.184151
dm,500.0,0.595478,0.038669,0.480315,0.570717,0.597346,0.621851,0.709328
dr,500.0,0.031234,0.040604,1e-06,0.003088,0.016272,0.040152,0.235419
mrdr,500.0,0.016028,0.024656,0.0,0.00161,0.006785,0.021373,0.192313
dr-os (oracle),500.0,0.030089,0.038206,5e-06,0.003527,0.015532,0.039717,0.238651
dr-os,500.0,0.030643,0.039636,5e-06,0.003527,0.015532,0.039717,0.238651
switch-dr (oracle),500.0,0.022825,0.032242,1e-06,0.00242,0.010719,0.029655,0.235419
switch-dr,500.0,0.031234,0.040604,1e-06,0.003088,0.016272,0.040152,0.235419
