,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.049613,0.031802,0.000146,0.026215,0.045192,0.066819,0.156457
dr-ibt,500.0,0.063656,0.034797,0.002387,0.037665,0.058944,0.083855,0.178324
dr-ibt (tau=0),500.0,0.055844,0.036913,0.000146,0.028444,0.049771,0.07707,0.182818
dm,500.0,0.319268,0.024811,0.243747,0.302136,0.318523,0.336012,0.399258
dr,500.0,0.067456,0.04104,0.00029,0.036063,0.060365,0.093652,0.26067
mrdr,500.0,0.069239,0.046464,3.6e-05,0.033182,0.060322,0.097054,0.277656
dr-os (oracle),500.0,0.068779,0.039671,7e-05,0.038733,0.062492,0.094517,0.254589
dr-os,500.0,0.068779,0.039671,7e-05,0.038733,0.062492,0.094517,0.254589
switch-dr (oracle),500.0,0.068024,0.038956,4.6e-05,0.038917,0.063434,0.091344,0.226364
switch-dr,500.0,0.06838,0.039198,4.6e-05,0.038917,0.064133,0.092391,0.226364
