,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,4.4e-05,0.000147,0.0,0.0,3e-06,1.9e-05,0.001618
dr-ibt,500.0,0.000158,0.000227,0.0,1.4e-05,7.2e-05,0.000212,0.00178
dr-ibt (tau=0),500.0,0.000693,0.000985,0.0,0.000255,0.000421,0.000624,0.007691
dm,500.0,0.647159,0.010554,0.615257,0.640552,0.64765,0.654273,0.674146
dr,500.0,0.003268,0.004892,0.0,0.00029,0.001241,0.004215,0.044566
mrdr,500.0,0.000254,0.00038,0.0,2.5e-05,0.000102,0.000344,0.003668
dr-os (oracle),500.0,0.003389,0.004824,0.0,0.000357,0.00141,0.004464,0.039774
dr-os,500.0,0.003389,0.004824,0.0,0.000357,0.00141,0.004464,0.039774
switch-dr (oracle),500.0,0.002581,0.003757,0.0,0.000207,0.00096,0.003402,0.023524
switch-dr,500.0,0.003268,0.004892,0.0,0.00029,0.001241,0.004215,0.044566
