,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.0415,0.019436,0.002519,0.027457,0.040421,0.054317,0.101526
dr-ibt,500.0,0.057294,0.015811,0.019247,0.046184,0.056584,0.067976,0.098538
dr-ibt (tau=0),500.0,0.047474,0.027623,0.002519,0.027569,0.042516,0.062989,0.151169
dm,500.0,0.316195,0.011287,0.283309,0.308225,0.315549,0.32384,0.350093
dr,500.0,0.059298,0.018397,0.014547,0.045608,0.058173,0.070734,0.13393
mrdr,500.0,0.05815,0.016371,0.015212,0.04693,0.056944,0.067328,0.118272
dr-os (oracle),500.0,0.059635,0.018867,0.01785,0.045626,0.058521,0.072285,0.123126
dr-os,500.0,0.059635,0.018867,0.01785,0.045626,0.058521,0.072285,0.123126
switch-dr (oracle),500.0,0.058338,0.019528,0.01427,0.043961,0.057897,0.071481,0.132843
switch-dr,500.0,0.058418,0.019533,0.01427,0.044019,0.057897,0.071481,0.132843
