,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.069973,0.060764,0.0,0.021217,0.056269,0.098763,0.341528
dr-ibt,500.0,0.089215,0.066262,3.8e-05,0.040932,0.075056,0.120327,0.421048
dr-ibt (tau=0),500.0,0.256817,0.072701,0.057474,0.209438,0.250313,0.304671,0.45717
dm,500.0,0.309187,0.04067,0.207516,0.279442,0.307949,0.335685,0.440989
dr,500.0,0.070067,0.062193,1e-06,0.022911,0.055276,0.098087,0.302681
mrdr,500.0,0.070994,0.070794,1.1e-05,0.01784,0.049458,0.103587,0.376628
dr-os (oracle),500.0,0.074679,0.061157,0.0,0.028161,0.06353,0.100411,0.306956
dr-os,500.0,0.074714,0.061293,0.0,0.028161,0.06353,0.100411,0.320598
switch-dr (oracle),500.0,0.068283,0.062035,0.0,0.020299,0.05173,0.09782,0.334392
switch-dr,500.0,0.069745,0.064461,0.0,0.020299,0.052835,0.09972,0.362866
