,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.045289,0.016389,0.013722,0.033681,0.042561,0.055028,0.113231
dr-ibt,500.0,0.057085,0.016341,0.02491,0.04518,0.054061,0.066598,0.125223
dr-ibt (tau=0),500.0,0.046587,0.017875,0.013722,0.033802,0.043654,0.056264,0.127467
dm,500.0,0.312793,0.012282,0.27395,0.304541,0.312526,0.320731,0.347441
dr,500.0,0.058371,0.01781,0.020934,0.046031,0.056052,0.070308,0.120685
mrdr,500.0,0.057566,0.015977,0.022681,0.046041,0.055694,0.068593,0.106935
dr-os (oracle),500.0,0.060079,0.017651,0.012098,0.047859,0.059163,0.071189,0.137124
dr-os,500.0,0.060079,0.017651,0.012098,0.047859,0.059163,0.071189,0.137124
switch-dr (oracle),500.0,0.058142,0.018261,0.010996,0.045243,0.057622,0.067899,0.127742
switch-dr,500.0,0.058196,0.018275,0.010996,0.045243,0.057891,0.067899,0.127742
