,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,7e-05,0.000162,0.0,1e-06,6e-06,5.6e-05,0.001423
dr-ibt,500.0,0.000198,0.000266,0.0,2.3e-05,9.5e-05,0.000268,0.002047
dr-ibt (tau=0),500.0,0.004129,0.001163,0.000114,0.003381,0.004263,0.00498,0.007057
dm,500.0,0.634179,0.010557,0.603151,0.627663,0.634606,0.641551,0.662808
dr,500.0,0.002962,0.004145,0.0,0.000327,0.00126,0.004038,0.027846
mrdr,500.0,0.000262,0.000364,0.0,3.1e-05,0.000136,0.000332,0.002482
dr-os (oracle),500.0,0.002902,0.003985,0.0,0.000285,0.001397,0.003674,0.024454
dr-os,500.0,0.002902,0.003985,0.0,0.000285,0.001397,0.003674,0.024454
switch-dr (oracle),500.0,0.002189,0.003467,0.0,0.000161,0.000739,0.002537,0.020941
switch-dr,500.0,0.002962,0.004145,0.0,0.000327,0.00126,0.004038,0.027846
