,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.01659,0.030067,0.0,0.000578,0.003727,0.01883,0.247962
dr-ibt,500.0,0.01927,0.031342,0.0,0.001328,0.006766,0.023098,0.267193
dr-ibt (tau=0),500.0,0.091511,0.062421,0.00045,0.046128,0.080721,0.122588,0.417268
dm,500.0,0.604484,0.038002,0.502167,0.577175,0.606306,0.630831,0.73308
dr,500.0,0.031715,0.043137,0.0,0.003261,0.017035,0.041855,0.373462
mrdr,500.0,0.018342,0.027261,0.0,0.002119,0.008095,0.021469,0.245018
dr-os (oracle),500.0,0.030268,0.039997,1e-06,0.003539,0.015925,0.042183,0.37691
dr-os,500.0,0.03112,0.042291,1e-06,0.003539,0.015925,0.042183,0.37691
switch-dr (oracle),500.0,0.02328,0.036994,0.0,0.002493,0.010739,0.028722,0.373462
switch-dr,500.0,0.031715,0.043137,0.0,0.003261,0.017035,0.041855,0.373462
