,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.070072,0.057178,7e-06,0.024687,0.055885,0.103172,0.297184
dr-ibt,500.0,0.089959,0.065123,0.000222,0.041184,0.080242,0.118921,0.363841
dr-ibt (tau=0),500.0,0.249221,0.071122,0.074368,0.200491,0.250313,0.295441,0.465571
dm,500.0,0.31413,0.041076,0.195467,0.287456,0.31379,0.341889,0.447966
dr,500.0,0.077617,0.063752,1e-05,0.027336,0.060031,0.118038,0.330655
mrdr,500.0,0.082176,0.075645,1e-06,0.025216,0.059612,0.124725,0.527728
dr-os (oracle),500.0,0.075416,0.061967,3.5e-05,0.028656,0.061761,0.11043,0.342137
dr-os,500.0,0.075523,0.062316,3.5e-05,0.028656,0.061761,0.11043,0.342137
switch-dr (oracle),500.0,0.074015,0.063018,1e-06,0.026823,0.054768,0.106444,0.312434
switch-dr,500.0,0.075185,0.064324,1e-06,0.026983,0.057135,0.10776,0.321311
