,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000357,0.000839,0.0,3e-06,3.4e-05,0.000369,0.011656
dr-ibt,500.0,0.00121,0.002225,0.0,0.000116,0.000504,0.001356,0.023628
dr-ibt (tau=0),500.0,0.003497,0.001899,1e-06,0.00211,0.003791,0.004961,0.011656
dm,500.0,0.62825,0.021405,0.57027,0.614662,0.627499,0.643155,0.695946
dr,500.0,0.012457,0.016414,0.0,0.001386,0.005962,0.017698,0.094839
mrdr,500.0,0.003651,0.005079,0.0,0.000349,0.001539,0.004782,0.033622
dr-os (oracle),500.0,0.01223,0.016016,0.0,0.001439,0.006266,0.016651,0.088189
dr-os,500.0,0.01223,0.016016,0.0,0.001439,0.006266,0.016651,0.088189
switch-dr (oracle),500.0,0.00947,0.013557,0.0,0.000899,0.004174,0.013018,0.094839
switch-dr,500.0,0.012457,0.016414,0.0,0.001386,0.005962,0.017698,0.094839
