,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.04328,0.015879,0.006808,0.032276,0.041792,0.052448,0.118036
dr-ibt,500.0,0.055293,0.015927,0.017066,0.044129,0.054256,0.064989,0.131127
dr-ibt (tau=0),500.0,0.044212,0.0168,0.006808,0.032533,0.04234,0.053819,0.118036
dm,500.0,0.308424,0.011873,0.274706,0.300087,0.308114,0.317338,0.341694
dr,500.0,0.056961,0.018182,0.014915,0.044028,0.055726,0.068637,0.131081
mrdr,500.0,0.056323,0.015661,0.019219,0.044751,0.055478,0.066235,0.114269
dr-os (oracle),500.0,0.057354,0.017986,0.015715,0.043929,0.056459,0.068696,0.113797
dr-os,500.0,0.057354,0.017986,0.015715,0.043929,0.056459,0.068696,0.113797
switch-dr (oracle),500.0,0.056986,0.017302,0.015397,0.045082,0.055833,0.068364,0.109365
switch-dr,500.0,0.057067,0.017313,0.015397,0.045082,0.055833,0.068364,0.109365
