,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.015613,0.02542,0.0,0.000356,0.004691,0.020649,0.197029
dr-ibt,500.0,0.016766,0.025703,0.0,0.001632,0.006052,0.020982,0.20058
dr-ibt (tau=0),500.0,0.024632,0.030939,0.0,0.00282,0.012402,0.03594,0.197225
dm,500.0,0.595808,0.037538,0.489979,0.56996,0.595585,0.621566,0.721182
dr,500.0,0.029954,0.043754,0.0,0.002813,0.01125,0.040708,0.375213
mrdr,500.0,0.016372,0.023993,0.0,0.001727,0.007527,0.023064,0.183097
dr-os (oracle),500.0,0.028008,0.037494,0.0,0.002605,0.01113,0.03816,0.213696
dr-os,500.0,0.02924,0.042505,0.0,0.002605,0.01113,0.03816,0.358386
switch-dr (oracle),500.0,0.023111,0.032988,0.0,0.002399,0.00919,0.032544,0.209762
switch-dr,500.0,0.029954,0.043754,0.0,0.002813,0.01125,0.040708,0.375213
