,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.046656,0.015238,0.015979,0.035236,0.045646,0.05592,0.104875
dr-ibt,500.0,0.059552,0.015262,0.02478,0.048685,0.058138,0.068211,0.113826
dr-ibt (tau=0),500.0,0.047581,0.016155,0.015979,0.035417,0.046209,0.056912,0.116076
dm,500.0,0.320236,0.012566,0.284498,0.31206,0.319878,0.328483,0.361633
dr,500.0,0.061392,0.019046,0.009972,0.047572,0.060526,0.07312,0.14648
mrdr,500.0,0.060539,0.01645,0.025501,0.048482,0.059745,0.071131,0.127042
dr-os (oracle),500.0,0.062572,0.019111,0.015621,0.048465,0.061573,0.075753,0.117665
dr-os,500.0,0.062572,0.019111,0.015621,0.048465,0.061573,0.075753,0.117665
switch-dr (oracle),500.0,0.061166,0.018681,0.00926,0.047664,0.059752,0.072661,0.128349
switch-dr,500.0,0.061229,0.018688,0.00926,0.047674,0.059752,0.072702,0.128349
