,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,5e-05,0.000113,0.0,0.0,4e-06,3.4e-05,0.000835
dr-ibt,500.0,0.000147,0.000199,0.0,1.4e-05,6.4e-05,0.000201,0.0011
dr-ibt (tau=0),500.0,0.003842,0.001813,0.0,0.002867,0.004617,0.00518,0.006194
dm,500.0,0.64108,0.010542,0.609762,0.633925,0.640968,0.648197,0.669748
dr,500.0,0.002943,0.004143,0.0,0.000278,0.001318,0.003842,0.033134
mrdr,500.0,0.000226,0.000336,0.0,2.4e-05,9.7e-05,0.000269,0.002042
dr-os (oracle),500.0,0.002974,0.004109,0.0,0.000343,0.001401,0.003785,0.029408
dr-os,500.0,0.002974,0.004109,0.0,0.000343,0.001401,0.003785,0.029408
switch-dr (oracle),500.0,0.002231,0.00314,0.0,0.000186,0.001004,0.002846,0.019753
switch-dr,500.0,0.002943,0.004143,0.0,0.000278,0.001318,0.003842,0.033134
