,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.016488,0.027095,0.0,0.000505,0.005381,0.019933,0.201071
dr-ibt,500.0,0.017351,0.027248,0.0,0.001575,0.006839,0.021909,0.207971
dr-ibt (tau=0),500.0,0.025434,0.034669,0.0,0.00326,0.013642,0.034239,0.313029
dm,500.0,0.605173,0.035941,0.512296,0.579605,0.605987,0.629768,0.695438
dr,500.0,0.027834,0.040579,0.0,0.002755,0.012508,0.034321,0.297092
mrdr,500.0,0.015233,0.022183,0.0,0.001428,0.007188,0.019657,0.179937
dr-os (oracle),500.0,0.026515,0.036936,0.0,0.002848,0.012741,0.032452,0.290537
dr-os,500.0,0.027355,0.039871,0.0,0.002848,0.012741,0.032452,0.290537
switch-dr (oracle),500.0,0.021699,0.033459,0.0,0.002084,0.010113,0.024982,0.28737
switch-dr,500.0,0.027834,0.040579,0.0,0.002755,0.012508,0.034321,0.297092
