,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.04928,0.033328,0.0,0.02456,0.043064,0.067122,0.216903
dr-ibt,500.0,0.063851,0.036632,0.002006,0.037395,0.058493,0.083072,0.239601
dr-ibt (tau=0),500.0,0.055217,0.03791,2.7e-05,0.02645,0.046694,0.076503,0.260471
dm,500.0,0.316695,0.024142,0.242824,0.300371,0.316676,0.333564,0.395913
dr,500.0,0.063511,0.036864,8e-06,0.034796,0.059676,0.088124,0.199685
mrdr,500.0,0.06547,0.044794,3.5e-05,0.031886,0.057637,0.090286,0.285151
dr-os (oracle),500.0,0.064661,0.037413,0.000121,0.035661,0.060708,0.086143,0.194536
dr-os,500.0,0.064661,0.037413,0.000121,0.035661,0.060708,0.086143,0.194536
switch-dr (oracle),500.0,0.064784,0.038054,8e-06,0.034847,0.060621,0.087122,0.20083
switch-dr,500.0,0.064976,0.038297,8e-06,0.034897,0.060621,0.088543,0.20083
