,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.043941,0.016451,0.008605,0.031379,0.043189,0.053812,0.139001
dr-ibt,500.0,0.056546,0.016745,0.013786,0.044268,0.055971,0.066309,0.141711
dr-ibt (tau=0),500.0,0.044788,0.01735,0.008605,0.031673,0.044385,0.055557,0.140676
dm,500.0,0.315567,0.012403,0.283137,0.307559,0.315712,0.322901,0.351466
dr,500.0,0.058186,0.018521,0.013841,0.045164,0.056495,0.069975,0.12945
mrdr,500.0,0.057408,0.016499,0.018429,0.045503,0.057517,0.067319,0.116256
dr-os (oracle),500.0,0.06143,0.018852,0.019494,0.047743,0.061092,0.07485,0.116527
dr-os,500.0,0.06143,0.018852,0.019494,0.047743,0.061092,0.07485,0.116527
switch-dr (oracle),500.0,0.05811,0.01888,0.0185,0.044564,0.056561,0.06908,0.129147
switch-dr,500.0,0.058205,0.018908,0.0185,0.04472,0.056561,0.06921,0.129147
