,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.053867,0.032638,0.001398,0.029686,0.048612,0.070862,0.185267
dr-ibt,500.0,0.061309,0.035467,0.001674,0.035825,0.055893,0.080378,0.1943
dr-ibt (tau=0),500.0,0.058359,0.034694,0.001398,0.034232,0.052466,0.077904,0.197272
dm,500.0,0.311639,0.025003,0.240684,0.294712,0.311579,0.327322,0.391188
dr,500.0,0.065747,0.041523,0.000577,0.03527,0.057647,0.0872,0.272768
mrdr,500.0,0.065464,0.041325,0.000409,0.033725,0.05951,0.086821,0.231772
dr-os (oracle),500.0,0.06381,0.039514,1.5e-05,0.033596,0.059238,0.08561,0.265724
dr-os,500.0,0.06381,0.039514,1.5e-05,0.033596,0.059238,0.08561,0.265724
switch-dr (oracle),500.0,0.059886,0.036051,6e-06,0.033336,0.05313,0.080869,0.197327
switch-dr,500.0,0.060054,0.036244,6e-06,0.033612,0.05313,0.080869,0.197327
